Timestamp (UTC)	Beijing co	Beijing no2	Beijing o3	Beijing pm10	Beijing pm25	Beijing so2
2017-03-31 01:00	411.42857142857144	44.4	47.457142857142856	38.15625	17.771428571428572	5.085714285714285
2017-03-31 02:00	358.8235294117647	30.970588235294116	65.05882352941177	28.482758620689655	15.352941176470589	5.235294117647059
2017-03-31 03:00	287.8787878787879	18.96875	81.6969696969697	23.695652173913043	12.272727272727273	4.121212121212121
2017-03-31 04:00	263.6363636363636	15.78125	89.0625	18.8	10.818181818181818	3.484848484848485
2017-03-31 05:00	264.70588235294116	15.235294117647058	91.18181818181819	18.705882352941178	11.058823529411764	3.1470588235294117
2017-03-31 06:00	255.88235294117646	15.117647058823529	92.03125	18.05263157894737	12.088235294117647	3.2058823529411766
2017-03-31 07:00	244.11764705882354	15.235294117647058	93.60606060606061	20.26923076923077	10.529411764705882	3.2058823529411766
2017-03-31 08:00	247.05882352941177	16.264705882352942	94.41176470588235	21.962962962962962	10.029411764705882	2.8823529411764706
2017-03-31 09:00	242.42424242424244	16.58823529411765	96.03030303030303	29.09375	11.617647058823529	3.0294117647058822
2017-03-31 10:00	252.94117647058823	20.484848484848484	94.06060606060606	32.93939393939394	11.294117647058824	2.911764705882353
2017-03-31 11:00	267.6470588235294	24.264705882352942	87.27272727272727	36.14705882352941	13.323529411764707	2.9411764705882355
2017-03-31 12:00	297.05882352941177	32.205882352941174	75.0909090909091	44.94117647058823	14.088235294117647	2.9705882352941178
2017-03-31 13:00	379.4117647058824	46	59.24242424242424	66.05882352941177	20.61764705882353	3.5294117647058822
2017-03-31 14:00	473.52941176470586	50.76470588235294	57.121212121212125	80.27272727272727	31.176470588235293	5.823529411764706
2017-03-31 15:00	475.75757575757575	51.36363636363637	53.515151515151516	79.90625	36.333333333333336	6.424242424242424
2017-03-31 16:00	526.4705882352941	59.35294117647059	41.05882352941177	87.18181818181819	38.64705882352941	6.852941176470588
2017-03-31 17:00	600	65.36363636363636	29.545454545454547	89.96875	42.60606060606061	7.363636363636363
2017-03-31 18:00	588.2352941176471	69.17647058823529	20.91176470588235	86.82352941176471	43	13.264705882352942
2017-03-31 19:00	585.2941176470588	69.55882352941177	16.941176470588236	88.44117647058823	42.911764705882355	6.181818181818182
2017-03-31 20:00	608.8235294117648	72.52941176470588	13.735294117647058	96.3529411764706	43.8235294117647	6.735294117647059
2017-03-31 21:00	632.3529411764706	73.1470588235294	12.5	77.1470588235294	39	6.647058823529412
2017-03-31 22:00	567.6470588235294	70.05882352941177	11.382352941176471	66.48484848484848	29.58823529411765	7.4411764705882355
2017-03-31 23:00	605.8823529411765	69.79411764705883	12.205882352941176	67.3030303030303	25.705882352941178	7.617647058823529
2017-04-01 00:00	697.0588235294117	67.82352941176471	12.264705882352942	79.23529411764706	28.558823529411764	7.882352941176471
2017-04-01 01:00	650	60.61764705882353	20.058823529411764	66.48387096774194	24.393939393939394	7.970588235294118
2017-04-01 02:00	520.5882352941177	51.794117647058826	35.029411764705884	51.303030303030305	19.764705882352942	7.0588235294117645
2017-04-01 03:00	447.05882352941177	41.11764705882353	49.44117647058823	43.705882352941174	16.558823529411764	6.882352941176471
2017-04-01 04:00	378.7878787878788	32.666666666666664	62.84848484848485	37.233333333333334	14.666666666666666	5.787878787878788
2017-04-01 05:00	345.45454545454544	28.333333333333332	72.63636363636364	34.96774193548387	13.424242424242424	4.878787878787879
2017-04-01 06:00	315.1515151515151	28.515151515151516	78.66666666666667	39.46875	14.575757575757576	4.242424242424242
2017-04-01 07:00	309.09090909090907	28.272727272727273	85.60606060606061	41.54838709677419	16.03030303030303	3.8181818181818183
2017-04-01 08:00	320.5882352941176	26.941176470588236	91.79411764705883	53.666666666666664	20.818181818181817	3.6470588235294117
2017-04-01 09:00	297.05882352941177	26.11764705882353	95.52941176470588	55.54545454545455	20.529411764705884	3.5588235294117645
2017-04-01 10:00	308.57142857142856	29.485714285714284	95.82857142857142	61.4	20.88235294117647	4.085714285714285
2017-04-01 11:00	328.57142857142856	31.685714285714287	95.28571428571429	69.3030303030303	22	5.085714285714285
2017-04-01 12:00	405.88235294117646	38.55882352941177	88.41176470588235	80.84375	27.454545454545453	8.5
2017-04-01 13:00	665.625	57.8125	63.6875	121.13333333333334	39.59375	12.96875
2017-04-01 14:00	1161.764705882353	73.61764705882354	46.76470588235294	161.78787878787878	60.64705882352941	16.441176470588236
2017-04-01 15:00	1426.4705882352941	75.29411764705883	42.705882352941174	146.36363636363637	70.17647058823529	17.235294117647058
